filename,is_nodule,vX,vY,vZ,is_generated
1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545_184_393_335.png,1,393,335,184,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545_378_239_341.png,0,239,341,378,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545_363_308_282.png,0,308,282,363,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_118_341_352.png,1,341,352,118,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_63_127_385.png,1,127,385,63,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_132_134_397.png,1,134,397,132,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_58_235_350.png,1,235,350,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_75_381_401.png,1,381,401,75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_202_167_297.png,0,167,297,202,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_154_331_354.png,0,331,354,154,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_171_388_333.png,0,388,333,171,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_161_176_308.png,0,176,308,161,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_175_402_306.png,0,402,306,175,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_114_321_340.png,0,321,340,114,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_147_219_361.png,0,219,361,147,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_98_164_405.png,0,164,405,98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_101_398_309.png,0,398,309,101,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_197_196_284.png,0,196,284,197,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_64_37_283.png,1,37,283,64,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_91_69_299.png,1,69,299,91,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_46_181_395.png,1,181,395,46,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_70_435_324.png,0,435,324,70,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_54_206_354.png,0,206,354,54,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_118_402_222.png,0,402,222,118,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_109_91_347.png,0,91,347,109,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_86_119_342.png,0,119,342,86,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_78_85_330.png,0,85,330,78,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_197_203_154.png,1,203,154,197,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_271_139_152.png,1,139,152,271,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_325_389_295.png,0,389,295,325,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_144_199_226.png,0,199,226,144,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_175_357_243.png,0,357,243,175,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_154_112_319.png,0,112,319,154,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_51_37_255.png,1,37,255,51,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_52_31_266.png,1,31,266,52,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_112_165_175.png,0,165,175,112,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_193_293_276.png,0,293,276,193,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_247_249_321.png,0,249,321,247,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_80_83_249.png,0,83,249,80,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911_177_413_301.png,1,413,301,177,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911_95_355_341.png,0,355,341,95,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911_154_183_364.png,0,183,364,154,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_179_129_141.png,1,129,141,179,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_287_124_158.png,0,124,158,287,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_133_380_127.png,0,380,127,133,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402_187_94_176.png,1,94,176,187,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402_176_86_263.png,0,86,263,176,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402_225_97_310.png,0,97,310,225,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_152_310_179.png,1,310,179,152,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_151_310_166.png,1,310,166,151,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_156_315_163.png,1,315,163,156,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_154_306_168.png,1,306,168,154,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_161_322_170.png,1,322,170,161,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_159_140_264.png,0,140,264,159,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_221_327_277.png,0,327,277,221,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_85_393_300.png,0,393,300,85,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_200_358_302.png,0,358,302,200,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_66_129_360.png,0,129,360,66,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_106_351_303.png,0,351,303,106,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_85_197_226.png,0,197,226,85,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_83_130_219.png,0,130,219,83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_111_126_344.png,0,126,344,111,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_107_161_194.png,0,161,194,107,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_153_357_354.png,1,357,354,153,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_142_89_312.png,1,89,312,142,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_54_394_406.png,0,394,406,54,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_75_160_204.png,0,160,204,75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_162_128_337.png,0,128,337,162,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_151_271_206.png,0,271,206,151,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_58_187_316.png,1,187,316,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_58_177_317.png,1,177,317,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_48_125_318.png,1,125,318,48,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_90_345_354.png,0,345,354,90,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_96_198_325.png,0,198,325,96,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_119_125_253.png,0,125,253,119,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_65_191_249.png,0,191,249,65,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_43_92_287.png,0,92,287,43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_74_236_309.png,0,236,309,74,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_67_166_258.png,1,166,258,67,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_57_389_353.png,0,389,353,57,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_91_245_193.png,0,245,193,91,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_38_83_338.png,1,83,338,38,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_34_83_346.png,1,83,346,34,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_37_147_235.png,1,147,235,37,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_42_79_221.png,1,79,221,42,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_40_430_330.png,1,430,330,40,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_47_377_365.png,1,377,365,47,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_56_162_343.png,0,162,343,56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_69_326_303.png,0,326,303,69,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_35_350_373.png,0,350,373,35,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_76_296_197.png,0,296,197,76,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_78_195_232.png,0,195,232,78,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_37_219_266.png,0,219,266,37,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_43_188_173.png,0,188,173,43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_53_376_271.png,0,376,271,53,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_70_366_324.png,0,366,324,70,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_80_192_291.png,0,192,291,80,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_47_359_335.png,0,359,335,47,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_92_292_215.png,0,292,215,92,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_73_347_299.png,1,347,299,73,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_48_94_155.png,1,94,155,48,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_49_381_208.png,0,381,208,49,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_77_338_196.png,0,338,196,77,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_67_108_250.png,0,108,250,67,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_55_306_273.png,0,306,273,55,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_41_458_229.png,1,458,229,41,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_54_73_255.png,0,73,255,54,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_93_324_268.png,0,324,268,93,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_89_155_357.png,1,155,357,89,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_114_186_355.png,1,186,355,114,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_114_348_316.png,1,348,316,114,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_94_376_243.png,0,376,243,94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_86_356_339.png,0,356,339,86,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_64_349_308.png,0,349,308,64,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_71_201_178.png,0,201,178,71,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_101_125_351.png,0,125,351,101,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_45_362_386.png,0,362,386,45,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_256_178_431.png,1,178,431,256,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_304_170_431.png,1,170,431,304,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_500_309_326.png,1,309,326,500,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_259_378_426.png,1,378,426,259,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_419_385_182.png,1,385,182,419,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_193_393_107.png,0,393,107,193,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_400_315_389.png,0,315,389,400,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_424_274_138.png,0,274,138,424,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_386_191_278.png,0,191,278,386,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_401_197_400.png,0,197,400,401,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_274_303_298.png,0,303,298,274,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_328_139_233.png,0,139,233,328,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_387_206_201.png,0,206,201,387,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_401_346_201.png,0,346,201,401,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_376_348_222.png,0,348,222,376,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_189_403_294.png,1,403,294,189,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_271_164_300.png,1,164,300,271,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_151_419_350.png,1,419,350,151,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_137_309_309.png,0,309,309,137,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_92_363_322.png,0,363,322,92,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_164_337_298.png,0,337,298,164,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_170_181_150.png,0,181,150,170,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_242_203_309.png,0,203,309,242,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_109_205_350.png,0,205,350,109,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_523_366_265.png,1,366,265,523,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_470_347_300.png,0,347,300,470,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_419_207_253.png,0,207,253,419,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_231_168_311.png,1,168,311,231,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_226_151_307.png,1,151,307,226,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_85_348_232.png,1,348,232,85,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_192_189_363.png,0,189,363,192,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_174_194_217.png,0,194,217,174,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_72_337_154.png,0,337,154,72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_204_174_216.png,0,174,216,204,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_137_155_307.png,0,155,307,137,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_162_307_376.png,0,307,376,162,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_112_434_253.png,1,434,253,112,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_163_338_296.png,0,338,296,163,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_193_225_177.png,0,225,177,193,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_101_324_381.png,1,324,381,101,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_92_402_335.png,0,402,335,92,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_87_318_253.png,0,318,253,87,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_96_352_224.png,1,352,224,96,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_42_376_279.png,1,376,279,42,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_46_182_212.png,0,182,212,46,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_71_336_283.png,0,336,283,71,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_117_210_316.png,0,210,316,117,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_103_303_274.png,0,303,274,103,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_83_167_342.png,1,167,342,83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_82_142_304.png,1,142,304,82,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_81_386_298.png,0,386,298,81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_83_321_194.png,0,321,194,83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_92_355_304.png,0,355,304,92,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_88_144_280.png,0,144,280,88,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_77_126_397.png,1,126,397,77,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_80_313_407.png,1,313,407,80,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_44_427_324.png,0,427,324,44,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_53_151_365.png,0,151,365,53,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_59_121_295.png,0,121,295,59,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_64_205_216.png,0,205,216,64,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_370_118_354.png,1,118,354,370,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_331_189_196.png,0,189,196,331,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_312_227_148.png,0,227,148,312,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531_287_371_209.png,1,371,209,287,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531_109_119_349.png,0,119,349,109,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531_58_439_229.png,0,439,229,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_94_204_222.png,1,204,222,94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_159_222_313.png,1,222,313,159,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_142_392_275.png,1,392,275,142,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_139_199_199.png,0,199,199,139,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_215_247_269.png,0,247,269,215,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_205_365_260.png,0,365,260,205,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_121_205_277.png,0,205,277,121,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_171_314_246.png,0,314,246,171,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_108_171_187.png,0,171,187,108,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_119_113_170.png,1,113,170,119,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_82_380_261.png,0,380,261,82,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_67_344_224.png,0,344,224,67,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_222_390_270.png,1,390,270,222,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_202_389_273.png,0,389,273,202,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_156_346_402.png,0,346,402,156,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_37_78_265.png,1,78,265,37,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_42_427_274.png,1,427,274,42,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_30_98_301.png,0,98,301,30,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_79_344_322.png,0,344,322,79,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_51_192_210.png,0,192,210,51,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_56_330_348.png,0,330,348,56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_83_119_369.png,1,119,369,83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_83_126_372.png,1,126,372,83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_41_168_368.png,1,168,368,41,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_50_323_315.png,0,323,315,50,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_53_216_196.png,0,216,196,53,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_46_208_304.png,0,208,304,46,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_81_344_245.png,0,344,245,81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_40_218_309.png,0,218,309,40,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_34_102_382.png,0,102,382,34,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_84_370_357.png,1,370,357,84,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_58_226_251.png,0,226,251,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_73_119_330.png,0,119,330,73,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_42_208_326.png,1,208,326,42,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_135_181_359.png,1,181,359,135,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_138_215_290.png,0,215,290,138,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_102_204_162.png,0,204,162,102,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_69_113_300.png,0,113,300,69,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_150_310_289.png,0,310,289,150,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_77_172_382.png,1,172,382,77,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_171_168_308.png,1,168,308,171,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_117_396_327.png,0,396,327,117,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_71_178_329.png,0,178,329,71,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_138_334_269.png,0,334,269,138,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_120_369_254.png,0,369,254,120,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_231_215_307.png,1,215,307,231,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_109_109_194.png,1,109,194,109,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_109_102_196.png,1,102,196,109,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_169_212_268.png,0,212,268,169,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_64_345_252.png,0,345,252,64,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_184_213_356.png,0,213,356,184,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_43_93_183.png,0,93,183,43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_159_407_214.png,0,407,214,159,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_87_381_160.png,0,381,160,87,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_164_177_276.png,1,177,276,164,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_58_393_226.png,1,393,226,58,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_101_179_206.png,1,179,206,101,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_160_178_278.png,1,178,278,160,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_153_196_322.png,1,196,322,153,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_160_176_272.png,1,176,272,160,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_77_360_306.png,0,360,306,77,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_77_321_305.png,0,321,305,77,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_54_121_315.png,0,121,315,54,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_41_187_269.png,0,187,269,41,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_42_187_298.png,0,187,298,42,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_85_299_331.png,0,299,331,85,0
